region,survey_year,survey_date,survey_index,station_code,latitude,longitude,biotope,admin,habitat,depth,stratum,fish,LPI,demo,N_cells_stratum,N_fish_cells_sampled,fish_sampling_weights,N_LPI_cells_sampled,LPI_sampling_weights,N_demo_cells_sampled,demo_sampling_weights,rugosity,minDepth,maxDepth,abioticCover,coverType,percentCover
STTSTJ,2013,7/16/2013,8825,72,18.3106,-64.83484,STT,STEER,PVMT,DEEP,STT_STEER_PVMT_DEEP,1,1,1,243,4,60.8,4,60.8,4,60.8,0.1,47,47,Soft,MacroOtherCalcareous,2
STTSTJ,2013,7/16/2013,8825,72,18.3106,-64.83484,STT,STEER,PVMT,DEEP,STT_STEER_PVMT_DEEP,1,1,1,243,4,60.8,4,60.8,4,60.8,0.1,47,47,Soft,MacroOtherFleshy,10
STTSTJ,2013,7/16/2013,8825,72,18.3106,-64.83484,STT,STEER,PVMT,DEEP,STT_STEER_PVMT_DEEP,1,1,1,243,4,60.8,4,60.8,4,60.8,0.1,47,47,Hard,Porifera spp,2
STTSTJ,2013,7/16/2013,8825,72,18.3106,-64.83484,STT,STEER,PVMT,DEEP,STT_STEER_PVMT_DEEP,1,1,1,243,4,60.8,4,60.8,4,60.8,0.1,47,47,Hard,Porites divaricata,1
STTSTJ,2013,7/16/2013,8825,72,18.3106,-64.83484,STT,STEER,PVMT,DEEP,STT_STEER_PVMT_DEEP,1,1,1,243,4,60.8,4,60.8,4,60.8,0.1,47,47,Rubble,Turf Algae Free of Sediment,15
STTSTJ,2013,7/16/2013,8825,72,18.3106,-64.83484,STT,STEER,PVMT,DEEP,STT_STEER_PVMT_DEEP,1,1,1,243,4,60.8,4,60.8,4,60.8,0.1,47,47,Rubble,Turf Algae with Sediment,17
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Soft,Bare Substrate,1
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Dictyota spp,29
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Gorgonacea plumes/rods/whips,2
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Lobophora spp,26
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Meandrina meandrites,1
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Montastraea cavernosa,2
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Orbicella faveolata,1
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Orbicella franksi,1
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Peysonnellia,6
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Porifera spp,6
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Porites astreoides,3
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Porites porites,1
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Rhodophyta cru. spp,12
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Siderastrea radians,1
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Siderastrea siderea,2
STTSTJ,2013,7/17/2013,8826,74,18.27758,-64.88509,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.620833,51,53,Hard,Turf Algae with Sediment,6
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Hard,Bare Substrate,1
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Soft,Bare Substrate,25
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Hard,Dictyota spp,26
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Hard,Lobophora spp,19
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Hard,Meandrina meandrites,1
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Hard,Peysonnellia,1
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Hard,Porifera spp,5
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Hard,Porites astreoides,1
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Hard,Porites porites,1
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Hard,Pseudodiploria strigosa,1
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Hard,Rhodophyta cru. spp,8
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Rubble,Rhodophyta cru. spp,1
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Hard,Siderastrea siderea,2
STTSTJ,2013,7/13/2013,8827,75,18.29657,-64.8834,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.416666,54,58,Hard,Turf Algae with Sediment,8
STTSTJ,2013,7/16/2013,8828,76,18.30032,-65.00356,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.110416,89,89,Hard,Bare Substrate,4
STTSTJ,2013,7/16/2013,8828,76,18.30032,-65.00356,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.110416,89,89,Rubble,Bare Substrate,1
STTSTJ,2013,7/16/2013,8828,76,18.30032,-65.00356,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.110416,89,89,Soft,Bare Substrate,9
STTSTJ,2013,7/16/2013,8828,76,18.30032,-65.00356,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.110416,89,89,Hard,Cyanophyta spp,1
STTSTJ,2013,7/16/2013,8828,76,18.30032,-65.00356,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.110416,89,89,Hard,Halimeda spp,2
STTSTJ,2013,7/16/2013,8828,76,18.30032,-65.00356,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.110416,89,89,Hard,Lobophora spp,58
STTSTJ,2013,7/16/2013,8828,76,18.30032,-65.00356,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.110416,89,89,Hard,MacroOtherCalcareous,4
STTSTJ,2013,7/16/2013,8828,76,18.30032,-65.00356,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.110416,89,89,Hard,MacroOtherFleshy,5
STTSTJ,2013,7/16/2013,8828,76,18.30032,-65.00356,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.110416,89,89,Hard,Porifera spp,10
STTSTJ,2013,7/16/2013,8828,76,18.30032,-65.00356,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.110416,89,89,Hard,Rhodophyta cru. spp,2
STTSTJ,2013,7/16/2013,8828,76,18.30032,-65.00356,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,0,4980,21,237.1,21,237.1,N/A,N/A,0.110416,89,89,Hard,Turf Algae with Sediment,4
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Rubble,Bare Substrate,4
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Soft,Bare Substrate,34
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Rubble,Cliona spp,1
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Hard,Dictyota spp,1
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Rubble,Dictyota spp,8
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Soft,Dictyota spp,2
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Rubble,Halimeda spp,1
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Soft,Halimeda spp,1
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Hard,Lobophora spp,3
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Rubble,Lobophora spp,10
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Hard,MacroOtherFleshy,2
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Rubble,MacroOtherFleshy,1
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Soft,MacroOtherFleshy,4
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Hard,Porifera spp,2
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Rubble,Porifera spp,5
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Soft,Porifera spp,2
STTSTJ,2013,7/18/2013,8829,77,18.31433,-65.00278,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.141666,60,61,Rubble,Turf Algae with Sediment,19
STTSTJ,2013,7/12/2013,8830,78,18.31949,-64.98392,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.110416,68,N/A,Hard,Bare Substrate,3
STTSTJ,2013,7/12/2013,8830,78,18.31949,-64.98392,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.110416,68,N/A,Rubble,Bare Substrate,32
STTSTJ,2013,7/12/2013,8830,78,18.31949,-64.98392,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.110416,68,N/A,Soft,Bare Substrate,27
STTSTJ,2013,7/12/2013,8830,78,18.31949,-64.98392,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.110416,68,N/A,Rubble,Halimeda spp,3
STTSTJ,2013,7/12/2013,8830,78,18.31949,-64.98392,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.110416,68,N/A,Soft,Halimeda spp,6
STTSTJ,2013,7/12/2013,8830,78,18.31949,-64.98392,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.110416,68,N/A,Rubble,MacroOtherFleshy,6
STTSTJ,2013,7/12/2013,8830,78,18.31949,-64.98392,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.110416,68,N/A,Soft,MacroOtherFleshy,9
STTSTJ,2013,7/12/2013,8830,78,18.31949,-64.98392,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.110416,68,N/A,Rubble,Porifera spp,4
STTSTJ,2013,7/12/2013,8830,78,18.31949,-64.98392,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.110416,68,N/A,Soft,Porifera spp,8
STTSTJ,2013,7/12/2013,8830,78,18.31949,-64.98392,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.110416,68,N/A,Rubble,Rhodophyta cru. spp,1
STTSTJ,2013,7/12/2013,8830,78,18.31949,-64.98392,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.110416,68,N/A,Rubble,Turf Algae Free of Sediment,1
STTSTJ,2013,7/12/2013,8830,78,18.31949,-64.98392,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.110416,68,N/A,Rubble,Turf Algae with Sediment,1
STTSTJ,2013,7/17/2013,8831,79,18.33942,-64.84366,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.152083,63,63,Hard,Bare Substrate,1
STTSTJ,2013,7/17/2013,8831,79,18.33942,-64.84366,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.152083,63,63,Soft,Bare Substrate,36
STTSTJ,2013,7/17/2013,8831,79,18.33942,-64.84366,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.152083,63,63,Hard,Dictyota spp,1
STTSTJ,2013,7/17/2013,8831,79,18.33942,-64.84366,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.152083,63,63,Hard,MacroOtherCalcareous,1
STTSTJ,2013,7/17/2013,8831,79,18.33942,-64.84366,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.152083,63,63,Hard,Meandrina meandrites,1
STTSTJ,2013,7/17/2013,8831,79,18.33942,-64.84366,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.152083,63,63,Hard,Other spp,1
STTSTJ,2013,7/17/2013,8831,79,18.33942,-64.84366,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.152083,63,63,Hard,Porifera spp,3
STTSTJ,2013,7/17/2013,8831,79,18.33942,-64.84366,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.152083,63,63,Hard,Rhodophyta cru. spp,7
STTSTJ,2013,7/17/2013,8831,79,18.33942,-64.84366,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.152083,63,63,Hard,Turf Algae Free of Sediment,33
STTSTJ,2013,7/17/2013,8831,79,18.33942,-64.84366,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.152083,63,63,Soft,Turf Algae Free of Sediment,2
STTSTJ,2013,7/17/2013,8831,79,18.33942,-64.84366,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.152083,63,63,Hard,Turf Algae with Sediment,3
STTSTJ,2013,7/17/2013,8831,79,18.33942,-64.84366,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.152083,63,63,Soft,Turf Algae with Sediment,11
STTSTJ,2013,7/18/2013,8832,82,18.36753,-64.87944,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.1,97,95,Rubble,Bare Substrate,1
STTSTJ,2013,7/18/2013,8832,82,18.36753,-64.87944,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.1,97,95,Soft,Bare Substrate,40
STTSTJ,2013,7/18/2013,8832,82,18.36753,-64.87944,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.1,97,95,Hard,Dictyota spp,17
STTSTJ,2013,7/18/2013,8832,82,18.36753,-64.87944,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.1,97,95,Hard,Gorgonacea plumes/rods/whips,4
STTSTJ,2013,7/18/2013,8832,82,18.36753,-64.87944,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.1,97,95,Hard,Halimeda spp,5
STTSTJ,2013,7/18/2013,8832,82,18.36753,-64.87944,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.1,97,95,Soft,Halimeda spp,1
STTSTJ,2013,7/18/2013,8832,82,18.36753,-64.87944,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.1,97,95,Hard,MacroOtherFleshy,13
STTSTJ,2013,7/18/2013,8832,82,18.36753,-64.87944,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.1,97,95,Hard,Porifera spp,2
STTSTJ,2013,7/18/2013,8832,82,18.36753,-64.87944,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.1,97,95,Hard,Turf Algae with Sediment,15
STTSTJ,2013,7/18/2013,8832,82,18.36753,-64.87944,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.1,97,95,Rubble,Turf Algae with Sediment,2
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Bare Substrate,1
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Rubble,Bare Substrate,2
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Soft,Bare Substrate,1
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Colpophyllia natans,1
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Cyanophyta spp,4
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Dictyota spp,21
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Erythropodium caribaeorum,6
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Gorgonacea plumes/rods/whips,1
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Lobophora spp,6
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,MacroOtherFleshy,1
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Millepora spp,1
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Orbicella annularis,2
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Orbicella faveolata,6
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Palythoa spp,2
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Porifera spp,6
STTSTJ,2013,7/9/2013,8833,83,18.37641,-64.98409,STT,OPEN,PVMT,DEEP,STT_OPEN_PVMT_DEEP,1,1,1,4980,21,237.1,21,237.1,16,311.3,0.658333,44,52,Hard,Porites astreoides,2
