Date,Location,Site,Habitat,Transect,ACA,ACR,ALV,AST,CAU,COE,COS,CTE,CYP,DEN,DIP,ECH,ECL,EUP,FAV,FUN,FVS,GAL,GAR,GON,GOS,HEL,HEP,HER,HYD,LEP,LER,LES,LIT,LOB,MAD,MER,MIL,MON,MOR,MYC,OUL,OUR,OXY,PAC,PAV,PEC,PHY,PLA,PLE,PLS,POC,POD,POL,POR,PSA,SCA,SYM,TRA,TUR,UNK
2000,Singapore,R1,Crest,3,0,0,0,0,0,0,1.236093943,0,0,0,0,0.494437577,0,0,0,3.584672435,0,22.74412855,0,0,0,0,7.911001236,0,1.483312732,0,0,0,0,0,0,13.59703337,0,11.00123609,0,0.86526576,0,0,0,12.11372064,0,2.472187886,0,8.529048208,0,0,0,0,0,5.809641533,0,0,0,0.86526576,0,7.292954265
2000,Singapore,R1,Crest,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341463415,0,2.073170732,0,0,0,0,0,25.12195122,0,3.902439024,0,0,0,0,0,0,7.804878049,0,21.58536585,0,0,0,0,0,3.292682927,0,2.195121951,0,16.95121951,0,0,2.682926829,0,0,7.682926829,0,0,5.365853659,0,0,0
2000,Singapore,R1,Crest,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.979274611,0,69.30051813,0,0,0,0,0,0,0,0,3.10880829,0,22.40932642,0,0,0,0,0,0,0,1.295336788,0,0,0,0,0,0,0,0,0,0,0,0,0.906735751,0
2000,Singapore,R2,Crest,1,0,4.499196572,0,0,0,0,0,0,0,0,0,9.2126406,0,0,0.26780932,0.856989823,6.37386181,1.231922871,0,0.214247456,0,0,1.606855919,0,0,1.392608463,0,0,0,2.624531334,0,10.5516872,0,39.95715051,0,8.730583824,0,0,0,1.499732191,3.374397429,4.177825388,0,0,0,0,0,0,0,1.178361007,0,0,0,0,1.660417783,0.589180503
2000,Singapore,R2,Crest,2,0,9.772883689,0,0,0,0,1.720578114,0,1.307639367,0,0,1.858224363,0.75705437,0,0.688231246,2.202339986,2.615278734,0.688231246,0,0,2.133516862,0,1.238816242,0,1.445285616,0,0,0,0,0,0,11.14934618,0,33.65450791,0,0,0,0,0,3.716448727,0,7.501720578,0,2.477632485,0,0,1.376462491,1.445285616,0,8.189951824,0,0,0,0,3.372333104,0.688231246
2000,Singapore,R2,Crest,3,0,9.749303621,0,0,0,0,0,0,0,0,0,1.504178273,0.278551532,0,2.228412256,0.278551532,2.451253482,2.061281337,0,0,2.451253482,0,0,0,2.17270195,0,0,0,0,0,0,5.236768802,0.278551532,37.77158774,0,0,0,0,0,0.61281337,4.846796657,21.05849582,0,1.559888579,0,0,0.501392758,0,0,2.506963788,0,0,2.005571031,0,0.445682451,0
2000,Singapore,R2,Crest,4,0,10.98941219,0,0,0.328587076,0,0,0,0,0,0,0,1.131799927,0.985761227,0.730193501,1.314348302,6.425702811,0.730193501,0,2.628696605,3.03030303,0,0,1.131799927,0,3.468419131,0.292077401,0,0.109529025,0,0,28.58707558,0,11.24497992,0,0,0,0,0,1.825483753,7.630522088,8.981380066,0,2.154070829,0,0,0,0,0,5.585980285,0,0,0.511135451,0.182548375,0,0
2000,Singapore,R2,Crest,5,0,0,0,0,0,0,0,0,0,0,16.22901421,0.645716746,0.344382264,0,0.43047783,0.43047783,1.42057684,0.215238915,0,0,8.265174344,0,0,0,1.721911322,1.764959105,0,0,0,0,0,13.56005166,0,13.47395609,0,0.55962118,0,0,0.645716746,6.500215239,13.00043048,8.049935428,0,6.586310805,0,0,0,0,0,6.155832975,0,0,0,0,0,0
2000,Singapore,S1,Crest,1,0,0,0,0,0,0,0,0,0,0,0,0,5.641025641,0,0,1.025641026,0,0,0,52.82051282,0,0,0,0,0,0,0,0,0,0,0,13.84615385,0,0,0,0,0,0,0,0,0,13.84615385,0,3.333333333,0,0,0,0,0,0,0,0,0,0,9.487179487,0
2000,Singapore,S1,Crest,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.50915751,0,0,0,0,0,0,0,0,0,0,0,0,0,21.61172161,0,0,0,0,0,0,0,0,0,13.55311355,0,5.128205128,0,0,0,0,0,2.197802198,0,0,0,0,0,0
2000,Singapore,S1,Crest,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.405498282,0,0,0,0,2.749140893,0,0,0,0,0,0,0,0,0,0,0,12.37113402,0,0,0,0,0,0,0,45.01718213,0,37.45704467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,Singapore,S1,Crest,4,0,0,0,0,0,0,0,0,0,0,33.72781065,9.467455621,0,0,0,0,0,0,0,5.917159763,0,0,0,0,0,0,0,0,0,0,0,17.15976331,0,0,0,26.03550296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692307692,0
2000,Singapore,S1,Crest,5,0,0,0,0,0,0,0,0,0,0,41.41414141,0,0,0,0,0,20.2020202,0,0,0,0,0,0,0,18.18181818,0,0,0,0,0,0,20.2020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,Singapore,S2,Crest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.947368421,0,5.263157895,0,18.15789474,3.157894737,0,0,0,0,5.789473684,0,0,0,2.105263158,0,0,0,0,0,0,0,0,11.05263158,9.473684211,0,10.78947368,0,15.78947368,0,0,0,0,0,9.473684211,0,0,0,0,0,0
2000,Singapore,S2,Crest,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.639846743,0,8.429118774,0,0,54.40613027,1.915708812,0,0,0,0,5.938697318,0,0,0,0,0,1.340996169,0,0,0,0,0,0,0,13.98467433,0,10.34482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,Singapore,S2,Crest,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.590673575,0,4.14507772,0,0,52.59067358,3.886010363,0,0,0,0,0,0,0,0,0,0,6.476683938,0,0,0,0,0,0,0,16.83937824,0,0,0,0,13.47150259,0,0,0,0,0,0,0,0,0,0,0
2000,Singapore,S2,Crest,4,0,0,0,0,0,0,0,0,0,0,0,1.321585903,0,0,0,5.066079295,0,0,0,22.02643172,8.149779736,0,0,0,0,6.828193833,0,0,0,0,0,16.07929515,0,16.51982379,0,0,0,0,0,7.488986784,0,11.45374449,0,3.964757709,0,0,0,0,0,0,1.101321586,0,0,0,0,0
2000,Singapore,S2,Crest,5,0,0,0,0,0,0,0,0,0,0,0,1.223776224,0,0,0,1.923076923,0,0,0,94.23076923,2.447552448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174825175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Singapore,H1,Crest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.831325301,7.831325301,3.012048193,0,0,14.45783133,0,0,0,0,10.84337349,0,0,0,0,0,0,9.036144578,0,46.98795181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Singapore,H1,Crest,2,0,4.026845638,0,4.697986577,0,0,0,0,11.40939597,0,0,0,0,10.06711409,24.16107383,7.382550336,0,0,0,0,4.697986577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.40939597,0,22.14765101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Singapore,H1,Crest,3,0,0,0,0,0,0,0,0,4.897959184,0,0,0,0,0,17.95918367,0,11.42857143,0,0,0,17.14285714,0,0,0,0,0,0,0,0,0,0,13.06122449,0,0,0,0,0,0,0,0,0,28.97959184,0,6.530612245,0,0,0,0,0,0,0,0,0,0,0,0
2003,Singapore,H1,Crest,4,0,0,0,0,0,0,0,0,0,0,0,14.65517241,0,0,4.310344828,0,18.96551724,0,0,3.448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.62068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Singapore,H1,Crest,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.88950276,0,19.88950276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4640884,0,7.73480663,0,0,0,0,0,0,0,0,0,4.419889503,11.60220994,0
2003,Singapore,H2,Crest,1,0,0,0,0,0,0,8.903225806,0,0,0,0,11.74193548,0,0,4,0,4.64516129,0,0,3.612903226,2.967741935,0,0,0,0,0,0,0,0,0,0,18.4516129,0,4.774193548,0,0,0,0,0,0,4.903225806,22.19354839,0,0.903225806,2.967741935,0,0,0,0,2.193548387,0,0,1.548387097,0,0,6.193548387
2003,Singapore,H2,Crest,2,0,0,0,0.883392226,0,0,0,0,0,0,0,1.148409894,0.530035336,0,0,0,0.618374558,0,0,31.09540636,0,0,0,3.091872792,0,0,0,0,0,0.441696113,0,15.37102473,0,1.943462898,0,0,0,0,0,0,42.49116608,2.385159011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Singapore,H2,Crest,3,0,0,0,0,0,0,0.836120401,0,0,0,0,0,12.87625418,0,2.842809365,2.508361204,1.505016722,1.505016722,0,0,3.511705686,0,0,0,17.05685619,0,0,0,0,0,0,8.026755853,0,8.026755853,0,0,0,0,0,1.505016722,10.70234114,15.55183946,0,1.337792642,0,0,0,0,0,12.20735786,0,0,0,0,0,0
2003,Singapore,H2,Crest,4,0,4.657534247,0,0,0,0,0.913242009,0,0,0,0,9.589041096,6.118721461,0,0,4.292237443,7.214611872,0,0,0,0.456621005,0.730593607,0,0,2.00913242,0,0,0,0.456621005,0,0,26.02739726,0,15.06849315,0,0,0,0,0,2.191780822,7.397260274,4.383561644,0,0,0,0,3.01369863,0.273972603,0,5.205479452,0,0,0,0,0,0
2003,Singapore,H2,Crest,5,0,0,0,0,0,0,0,0,0,0,0,11.81395349,0,0,0.465116279,1.023255814,1.953488372,22.13953488,0,4,1.953488372,0,0,0,10.41860465,0,0,0,0,0,0,6.604651163,0,18.79069767,0,0,0,0,0,0,0,12.55813953,0,0.930232558,2.976744186,0,0,0,0,4.372093023,0,0,0,0,0,0
2003,Singapore,HW1,Crest,1,0,0,0,9.045226131,0,0,0,0,2.512562814,0,30.15075377,0,0,0,12.06030151,2.261306533,6.783919598,1.256281407,0,0,10.8040201,0,0,0,0,0,0,0,0,0,0,2.763819095,0,0,0,0,0,0,0,8.542713568,0,8.291457286,0,3.266331658,2.261306533,0,0,0,0,0,0,0,0,0,0,0
2003,Singapore,HW1,Crest,2,0,0,0,3.741496599,0,0,0,0,1.700680272,0,0,10.20408163,0,8.163265306,9.183673469,0,0,0,0,0,12.92517007,0,0,0,0,0,0,0,0,0,0,3.401360544,0,0,0,0,0,0,0,3.401360544,0,3.741496599,0,0,13.60544218,0,0,25.51020408,0,4.421768707,0,0,0,0,0,0
2003,Singapore,HW1,Crest,3,0,0,0,9.210526316,0,0,0,0,12.17105263,0,0,0,0,0,29.60526316,0,0,0,0,0,9.868421053,0,0,0,0,0,0,0,4.605263158,0,0,4.276315789,0,0,0,0,0,0,0,0,5.921052632,12.17105263,0,0,0,0,0,5.263157895,0,6.907894737,0,0,0,0,0,0
2003,Singapore,HW1,Crest,4,0,0,0,14.20118343,0,0,0,0,15.68047337,0,0,0,0,0,10.65088757,2.366863905,2.071005917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.366863905,0,17.15976331,0,0,0,0,0,4.733727811,4.437869822,15.97633136,0,0,0,0,0,4.142011834,0,0,0,0,6.213017751,0,0,0
2003,Singapore,HW1,Crest,5,0,0,0,13.82978723,0,0,0,0,2.836879433,0,0,0,0,0,9.219858156,0,0,0,0,0,21.63120567,0,0,0,0,0,0,0,0,0,0,20.56737589,0,0,0,0,0,0,0,1.773049645,0,30.14184397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Singapore,HW2,Crest,1,0,0,0,0.564334086,0,0,0,0,0,0,0,32.61851016,0,0,3.837471783,7.562076749,0,0,0,0,0,0,0,0,0,7.110609481,0,0,0,0,0,11.96388262,0,3.386004515,0,0,0,0,0,2.031602709,9.593679458,17.04288939,0,0,0.451467269,0,0,1.805869074,0,0,0,0,0,0,0,2.031602709
2003,Singapore,HW2,Crest,2,0,0,0,0,0,0,0,0,0,0,0,2.640545145,2.896081772,0,0,0.511073254,1.36286201,52.55536627,0,0,0,0,0,0,6.984667802,0,0,0,0,0,0,8.688245315,0,3.407155026,0,0,0,0,0,1.873935264,0.511073254,10.64735945,0,2.810902896,0,0,0,3.407155026,0,0.936967632,0,0,0.766609881,0,0,0
2003,Singapore,HW2,Crest,3,0,0,0,0,0,0,0,0,0,0,0,7.392197125,5.133470226,2.464065708,1.12936345,4.722792608,0,2.874743326,0,0,2.156057495,0,0,0,3.18275154,0,0,0,0,0,0,28.85010267,0,0,0,0,0,0,0,6.981519507,0,25.46201232,0,0,0,0,0,9.650924025,0,0,0,0,0,0,0,0
2003,Singapore,HW2,Crest,4,0,0,0,0,0,0,0,0,0,0,0,6.992230855,0,3.551609323,1.775804661,1.442841287,5.105438402,16.87014428,0,0,0,0,0,0,6.770255272,0,0,0,0,0,0,5.438401776,0,0,0,0,0,0,0,1.220865705,20.19977802,18.53496115,0,2.663706992,1.886792453,0,0,5.993340733,0,1.553829079,0,0,0,0,0,0
2003,Singapore,HW2,Crest,5,0,0,0,0,0,0,0,0,0,0,0,0,16.30695444,6.714628297,7.913669065,2.398081535,1.678657074,0,0,0,4.79616307,0,0,0,0,0,0,0,0,0,0,21.58273381,0,0.479616307,0,0,0,0,0,1.918465228,0,11.27098321,5.755395683,0,11.75059952,0,0,0,0,7.434052758,0,0,0,0,0,0
2003,Singapore,K1,Crest,1,0,0,0,0,0,0,0,0,0,0,0,0,8.146639511,0,9.572301426,0,7.128309572,0,0,6.313645621,0,0,7.942973523,0,3.054989817,0,0,0,0,4.480651731,0,0,0,16.700611,0,12.42362525,0,0,0,3.462321792,0,12.21995927,0,4.887983707,0,0,0,0,0,0,0,0,0,0,3.66598778,0
2003,Singapore,K1,Crest,2,0,12.3853211,0,0,0,0,0,0,2.064220183,0,4.357798165,6.422018349,0,0,0,0,0,1.605504587,0,0,0,0,7.798165138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.752293578,0,42.88990826,0,0,0,0,0,12.1559633,0,0,3.440366972,0,4.128440367,0
2003,Singapore,K1,Crest,3,0,0.223214286,0,0,0,0,0,0,0,0,7.589285714,0,6.473214286,0,4.464285714,0,5.580357143,0,0,0,0,0,0,0,4.464285714,0,0,0,0,0,0,0,0,14.95535714,0,0,0,0,0,0,0,33.70535714,0,0,0,0,0,0,0,0,0,0,18.30357143,0,4.241071429,0
2003,Singapore,K1,Crest,4,0,7.439198856,0,0,0,0,0,0,0,0,51.50214592,0,0,0,0.715307582,1.430615165,1.573676681,0,0,0,0,0,0,0,8.583690987,0,0,0,0,0,0,7.582260372,0,14.87839771,0,0,0,0,0,0,0,4.148783977,0,2.145922747,0,0,0,0,0,0,0,0,0,0,0,0
2003,Singapore,K1,Crest,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.88785047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.607476636,0,0,0,0,0,0,0,18.22429907,0,20.09345794,0,12.14953271,0,0,0,0,0,11.21495327,16.82242991,0,0,0,0,0
2003,Singapore,L4,Crest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.01526718,3.816793893,0,0,0,0,0,0,0,0,0,0,0,0,0,4.580152672,0,0,0,0,0,0,0,0,0,0,0,26.71755725,0,0,0,0,0,0,0,6.870229008,0,0,0,0,0,0
2003,Singapore,L4,Crest,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.44117647,0,0,0,0,22.79411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,49.26470588,0,0,0,0,0,0,0,0
2003,Singapore,L4,Crest,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.57142857,0,0,0,0,0,0,0,0,0,0,28.57142857,0
2003,Singapore,L4,Crest,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.76595745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.44680851,0,0,0,0,0,22.34042553,0,0,0,0,7.446808511,0
2003,Singapore,L4,Crest,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2003,Singapore,R1,Crest,1,0,3.45177665,0,0,0,0,0.812182741,0,0,0,0,0,0,2.131979695,2.842639594,3.350253807,1.319796954,0,0,0,0,0,0,0,0,0,0,0,0,2.131979695,0,4.263959391,0,50.76142132,0,0,0,0,0,3.350253807,5.78680203,10.15228426,0,1.92893401,0,0,0,0,0,7.715736041,0,0,0,0,0,0
2003,Singapore,R1,Crest,2,0,3.556658395,0,0,0,0,0.330851944,0,0,0,0,7.609594706,5.872622002,0,3.225806452,2.564102564,0,0.248138958,0,0,4.962779156,0,0,0,0,0,0,0,0,0,0,18.19685691,0,23.73862696,0,2.23325062,0,0,0,0,6.368899917,4.218362283,0,3.804797353,0,0,0,0,0,13.06865178,0,0,0,0,0,0
2003,Singapore,R1,Crest,3,0,0,0,0,1.160990712,0,0,0,0,0,0,0,1.857585139,0,1.780185759,0,2.321981424,0,0,1.160990712,10.29411765,0,0,0,0,0,0,0,0.541795666,0.92879257,0,11.37770898,0,23.06501548,0,0,0,0,0,11.22291022,12.53869969,15.17027864,0,2.476780186,0,0,0.92879257,0,0,1.393188854,0,0,0.619195046,0,1.160990712,0
2003,Singapore,R1,Crest,4,0,0,0,0,0,0,0,0,0,0,16.5971643,3.169307756,0.58381985,0,1.1676397,0,2.835696414,1.084236864,0,0,10.09174312,0,0,0,0,0,0,0,0,0,0,14.09507923,0,5.170975813,0,0,0,0,0,2.335279399,23.01918265,1.501251043,0,2.835696414,0,0,0.750625521,0,0,9.758131776,5.004170142,0,0,0,0,0
2003,Singapore,R1,Crest,5,0,1.931330472,0,0,0,0,0,0,0,0,0,0.965665236,0,0,0,0.321888412,6.008583691,0,0,0,9.656652361,0,0,0,0,0,0,0,0,2.682403433,0,19.95708155,0,9.227467811,0,0,0,0,0,1.931330472,16.63090129,15.98712446,0,1.931330472,0,0,0,0,0,11.69527897,0,0,0,0,1.072961373,0
2003,Singapore,S1,Crest,1,0,0,0,0,0,0,0,0,0,0,0,0,2.253521127,0,3.661971831,0,0,0,0,0,8.732394366,0,0,5.352112676,0,0,0,0,0,0,0,27.6056338,0,0,0,7.605633803,0,0,0,30.42253521,0,14.36619718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,Singapore,S1,Crest,2,0,0,0,2.405498282,0,0,0,0,1.030927835,0,0,0,0,0,14.7766323,0,6.18556701,0,0,0,0,0,0,2.405498282,0,0,0,0,0,0,0,24.39862543,0,5.154639175,0,7.216494845,0,0,0,0,0,33.67697595,0,0,0,0,2.749140893,0,0,0,0,0,0,0,0,0
2003,Singapore,S1,Crest,3,0,0,0,0,0,0,0,0,1.882057716,0,12.29611041,0,1.380175659,0,5.646173149,0.878293601,4.767879548,0,0,0,12.92346299,0,0,0,0,0,0,0,0,0,0,14.30363864,0,5.269761606,0,0,0,0,0,21.95734003,0,7.65370138,0,4.265997491,0,0,0,4.015056462,0,2.760351317,0,0,0,0,0,0
2003,Singapore,S1,Crest,4,0,0,0,0,0,0,0,0,3.084832905,0,0,0,4.627249357,0,17.22365039,2.05655527,2.313624679,0,0,0,0.771208226,0,0,0,0,0,0,0,0,0,0,6.16966581,0,0,3.856041131,8.483290488,0,0,0,15.42416452,0,25.70694087,0,2.827763496,3.341902314,0,0,0,0,4.11311054,0,0,0,0,0,0
2003,Singapore,S1,Crest,5,0,0,0,0,0,0,0,0,3.018108652,0,0,0,0,0,0.60362173,0,1.207243461,0,0,0,0,0,0,0,0,0,0,0,0,0.60362173,0,1.207243461,0,0,0,0,0,0,0,58.95372233,0,27.36418511,0,0,0,0,0,0,0,4.225352113,0,0,2.816901408,0,0,0
2003,Singapore,S2,Crest,1,0,0,0,7.182320442,0,0,0,0,9.116022099,0,0,0,0,0,8.839779006,0,8.287292818,0,0,0,27.62430939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.248618785,0,30.66298343,0,3.038674033,0,0,0,0,0,0,0,0,0,0,0,0
2003,Singapore,S2,Crest,2,0,0,0,0,0,0,0,0,0,0,40.47109208,0,0,0,9.207708779,0,0,0,0,0,1.070663812,0,0,0,0,0,0,0,0,0,0,2.141327623,0,1.070663812,0,0,0,0,0,29.76445396,0,0,0,11.56316916,0,0,0,0,0,2.355460385,0,0,2.355460385,0,0,0
2003,Singapore,S2,Crest,3,0,0,0,10.0456621,0,0,0,0,1.141552511,0,31.27853881,0,0,0,7.534246575,0,3.424657534,0,0,0,2.511415525,0,0,0,6.392694064,0,0,0,0,0,0,6.164383562,0,2.96803653,0,6.164383562,0,0,0,5.02283105,0,8.219178082,0,4.337899543,0,0,0,0,0,0,0,0,2.739726027,0,2.054794521,0
2003,Singapore,S2,Crest,4,0,0,0,0,0,0,0,0,3.930131004,0,0,0,5.676855895,0,9.898107715,7.714701601,3.930131004,0,0,0,13.10043668,0,0,0,3.639010189,0,0,0,2.328966521,3.784570597,0,4.657933042,0,2.474526929,0,2.183406114,0,0,0,2.620087336,0,23.58078603,0,2.474526929,4.949053857,0,0,3.056768559,0,0,0,0,0,0,0,0
2003,Singapore,S2,Crest,5,0,0,0,0,0,0,0,0,4.182509506,0,0,0,2.851711027,0,4.182509506,2.851711027,0,0,0,2.851711027,1.330798479,0,2.661596958,0,4.372623574,0,0,0,7.414448669,0,0,3.992395437,0,0,1.330798479,0,0,1.140684411,0,7.794676806,0,41.06463878,0,2.661596958,0,0,0,0,0,9.315589354,0,0,0,0,0,0
2005,Singapore,H2,Crest,1,0,0,0,0,0,0,0,0,5.49273021,0,0,15.99353796,0,0,4.523424879,0,0,0,0,40.8723748,4.36187399,0,0,0,0,0,0,0,0,0,0,4.36187399,0,0,0,0,0,0,0,0,1.615508885,0.323101777,0,0,17.28594507,0,0,0,0,0,0.646203554,0,4.523424879,0,0,0
2005,Singapore,H2,Crest,2,0,0,0,3.793626707,0,0,0,0,2.731411229,0,6.069802731,16.54021244,0,0,0.758725341,0,0,0,0,2.276176024,7.132018209,0,0,0,1.365705615,0,0,0,0,2.124430956,0,12.59484067,0,0,8.649468892,0,0,0,0,6.525037936,17.60242792,6.676783005,0,2.276176024,0,0,0,1.062215478,0,0,1.820940819,0,0,0,0,0
2005,Singapore,H2,Crest,3,0,0,0,0,0,0,0,0,0,0,0,4.807692308,2.307692308,0,0.769230769,0,0,4.615384615,0,33.65384615,0,0,0,0,0,0,0,0,0,0,0,2.115384615,0,0,0.769230769,0,0,0,0,0,1.730769231,29.80769231,0,0,0,0,0,0,0,19.42307692,0,0,0,0,0,0
2005,Singapore,H2,Crest,4,0,0,0,0,0,0,0,0,0.935828877,0,0,8.021390374,0,0,1.336898396,1.871657754,2.673796791,0,0,27.13903743,4.545454545,0,0,0,2.673796791,0,0,0,0,0,0,4.545454545,0,0,0,0,0,0,0,18.98395722,8.021390374,4.545454545,0,0,0,0,0,0,0,14.70588235,0,0,0,0,0,0
2005,Singapore,H2,Crest,5,0,0,0,0,0,0,0,0,0,0,0,29.25170068,14.62585034,0,0,1.360544218,0,0,0,4.308390023,7.482993197,0,0,0,6.235827664,0,0,0,0,0,0,7.029478458,0,11.33786848,2.607709751,1.360544218,0,0,0,0,4.875283447,4.648526077,0,2.83446712,0,0,0,0,0,2.040816327,0,0,0,0,0,0
2005,Singapore,HW1,Crest,1,0,0,0,2.459016393,0,0,0,1.183970856,8.652094718,0,0,2.003642987,7.923497268,0,9.653916211,0,2.823315118,1.183970856,0,0,13.1147541,0,0,0,0,0,0,1.730418944,0,0,0,19.67213115,0,0,0,0.72859745,0,0,0,4.007285974,3.187613843,14.11657559,0,2.18579235,1.001821494,0,0,1.639344262,0,2.732240437,0,0,0,0,0,0
2005,Singapore,HW1,Crest,2,0,0,0,1.909307876,0,0,0,0,5.250596659,0,0,5.608591885,0,0,3.579952267,4.057279236,0,0,0,0,18.01909308,0,0,0,0,0,0,0,2.505966587,0,0,13.48448687,0,16.22911695,0,0,0,0,0,0,0,20.52505967,0,2.028639618,0,0,0,6.801909308,0,0,0,0,0,0,0,0
2005,Singapore,HW1,Crest,3,0,0,0,12.34567901,0,0,0,0,2.089268756,0,17.85375119,0,0.379867047,0,3.51377018,3.038936372,8.357075024,0,0,0,6.932573599,0,0,0,0,0,0,0.474833808,1.899335233,0,0,7.407407407,0,7.217473884,0,0,0,0,0,5.508072175,0.664767331,11.49097816,0,1.234567901,0,0,0,6.552706553,0,3.038936372,0,0,0,0,0,0
2005,Singapore,HW1,Crest,4,0,0,0,6.114130435,0,0,0,0,9.10326087,0,12.22826087,0,0,4.347826087,13.72282609,0,0,0,0,0,8.288043478,0,0,0,0,0.815217391,0,0,0,0,0,13.99456522,0,0,0,0,0,0,0,7.880434783,0.407608696,11.82065217,0,2.85326087,0,0,0,0,0,8.423913043,0,0,0,0,0,0
2005,Singapore,HW1,Crest,5,0,0,0,22.24770642,0,0,0,0,27.06422018,0,0,0,0,0,14.44954128,2.064220183,0,0,0,1.376146789,5.275229358,0,0,0,0,0,0,0,0,0,0,7.798165138,0,0,0,0,0,0,0,0,0,12.6146789,2.752293578,0,0,0,0,2.52293578,0,1.834862385,0,0,0,0,0,0
2005,Singapore,K1,Crest,1,0,0,0,0,0,0,0,0,0,0,0,3.42019544,10.91205212,0,0,0,0,0,0,0,0,0,23.12703583,0,0,0,0,10.09771987,0,0,0,14.49511401,0,0,0,0,0,0,0,14.82084691,2.280130293,3.908794788,0,0,0,0,0,0,0,14.00651466,0,0,2.931596091,0,0,0
2005,Singapore,K1,Crest,2,0,1.530612245,0,0,0,0,0,0,0,0,0,0,6.530612245,0,0,0,2.448979592,2.346938776,0,0,0,0,47.75510204,0,0.918367347,3.87755102,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02040816,0.816326531,5.204081633,0,0,0,0,0,0,0,8.265306122,0,0,0,0,9.285714286,0
2005,Singapore,K1,Crest,3,0,0,0,0,0,0,0,0,0,0,0,0,0.918133129,0,0,2.218821729,0,0,0,0,0,0,36.49579189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.23412395,0,0,0,12.01224178,0,0,0,0,0,3.213465953,2.907421576,0,0,0,0,0
2005,Singapore,PSD1,Crest,1,0,0,0,0,0,0,0,0,2.372479241,0,0,0,0,0,2.965599051,0,2.016607355,0,0,0,10.20166074,0,0,0,0,6.168446026,0,0,0,0,0,20.40332147,0,0,0,5.81257414,0,0,0,2.253855279,5.81257414,27.99525504,0,0,0,0,0,0.948991696,0,5.81257414,0,0,3.795966785,0,0,3.440094899
2005,Singapore,PSD1,Crest,2,0,0,0,0,0,0,0,0,0,0,0,8.080808081,12.5,0,3.282828283,0,2.272727273,0,0,0,3.156565657,0,0,0,0,0,0,0,0,0,0,22.0959596,0,0,0,0,0,0,0,25.12626263,0,19.82323232,0,0,0,0,0,2.398989899,0,1.262626263,0,0,0,0,0,0
