"","sim","year","w","slope","intercept","y","scenario"
"913",31,13,-0.466818025325857,0,41.147310438246,41.6141284635718,"Stable"
"914",31,14,3.47555284789756,0,41.147310438246,37.6717575903484,"Stable"
"915",31,15,0.943247070743354,0,41.147310438246,40.2040633675026,"Stable"
"916",31,16,4.81619307442204,0,41.147310438246,36.3311173638239,"Stable"
"917",31,17,-2.57474118000289,0,41.147310438246,43.7220516182489,"Stable"
"918",31,18,6.26477086363869,0,41.147310438246,34.8825395746073,"Stable"
"919",31,19,7.21443044226064,0,41.147310438246,33.9328799959854,"Stable"
"920",31,20,3.39181323674325,0,41.147310438246,37.7554972015027,"Stable"
"921",31,21,-4.9809810039655,0,41.147310438246,46.1282914422115,"Stable"
"922",31,22,-4.91206540419317,0,41.147310438246,46.0593758424392,"Stable"
"923",31,23,-7.036625802107,0,41.147310438246,48.183936240353,"Stable"
"924",31,24,1.03072278560455,0,41.147310438246,40.1165876526414,"Stable"
"925",31,25,1.98622814995052,0,41.147310438246,39.1610822882955,"Stable"
"926",31,26,1.8536598718651,0,41.147310438246,39.2936505663809,"Stable"
"927",31,27,-4.00675016999363,0,41.147310438246,45.1540606082396,"Stable"
"928",31,28,-8.28000245313918,0,41.147310438246,49.4273128913852,"Stable"
"929",31,29,-5.32832334895885,0,41.147310438246,46.4756337872048,"Stable"
"930",31,30,3.77409518247039,0,41.147310438246,37.3732152557756,"Stable"
"931",32,1,1.87272329935094,0,23.6888537264895,21.8161304271385,"Stable"
"932",32,2,0.775960339159852,0,23.6888537264895,22.9128933873296,"Stable"
"933",32,3,3.34965545829747,0,23.6888537264895,20.339198268192,"Stable"
"934",32,4,1.14303850417211,0,23.6888537264895,22.5458152223174,"Stable"
"935",32,5,-6.18400071096409,0,23.6888537264895,29.8728544374536,"Stable"
"936",32,6,3.9118556356458,0,23.6888537264895,19.7769980908437,"Stable"
"937",32,7,5.94160822012034,0,23.6888537264895,17.7472455063691,"Stable"
"938",32,8,-0.544488515868277,0,23.6888537264895,24.2333422423577,"Stable"
"939",32,9,2.33482618103933,0,23.6888537264895,21.3540275454501,"Stable"
"940",32,10,-3.14320276802538,0,23.6888537264895,26.8320564945149,"Stable"
"941",32,11,1.97372958298294,0,23.6888537264895,21.7151241435065,"Stable"
"942",32,12,-2.51139386297418,0,23.6888537264895,26.2002475894637,"Stable"
"943",32,13,-0.941484973409125,0,23.6888537264895,24.6303386998986,"Stable"
"944",32,14,0.589450361079344,0,23.6888537264895,23.0994033654101,"Stable"
"945",32,15,0.61238072106768,0,23.6888537264895,23.0764730054218,"Stable"
"946",32,16,1.74103813139715,0,23.6888537264895,21.9478155950923,"Stable"
"947",32,17,-1.85330056347079,0,23.6888537264895,25.5421542899603,"Stable"
"948",32,18,-5.33127598586141,0,23.6888537264895,29.0201297123509,"Stable"
"949",32,19,0.649631696283357,0,23.6888537264895,23.0392220302061,"Stable"
"950",32,20,3.67044050994766,0,23.6888537264895,20.0184132165418,"Stable"
"951",32,21,4.91587156820786,0,23.6888537264895,18.7729821582816,"Stable"
"952",32,22,5.89293905293585,0,23.6888537264895,17.7959146735536,"Stable"
"953",32,23,7.19370784522042,0,23.6888537264895,16.495145881269,"Stable"
"954",32,24,-3.37401476999973,0,23.6888537264895,27.0628684964892,"Stable"
"955",32,25,-0.154887100007965,0,23.6888537264895,23.8437408264974,"Stable"
"956",32,26,-3.38169512587367,0,23.6888537264895,27.0705488523631,"Stable"
"957",32,27,0.457934566350872,0,23.6888537264895,23.2309191601386,"Stable"
"958",32,28,3.3597572362171,0,23.6888537264895,20.3290964902724,"Stable"
"959",32,29,-4.61042579687644,0,23.6888537264895,28.2992795233659,"Stable"
"960",32,30,2.59568064832956,0,23.6888537264895,21.0931730781599,"Stable"
"961",33,1,0.369521288978699,0,12.3815146461129,12.0119933571342,"Stable"
"962",33,2,1.04021124540051,0,12.3815146461129,11.3413034007124,"Stable"
"963",33,3,0.625390189678313,0,12.3815146461129,11.7561244564346,"Stable"
"964",33,4,0.452628855011442,0,12.3815146461129,11.9288857911015,"Stable"
"965",33,5,0.869896707933561,0,12.3815146461129,11.5116179381794,"Stable"
"966",33,6,-0.554908661803653,0,12.3815146461129,12.9364233079166,"Stable"
"967",33,7,0.111147714842838,0,12.3815146461129,12.2703669312701,"Stable"
"968",33,8,1.12555995586378,0,12.3815146461129,11.2559546902491,"Stable"
"969",33,9,-0.457284683759038,0,12.3815146461129,12.838799329872,"Stable"
"970",33,10,-0.609383015858947,0,12.3815146461129,12.9908976619719,"Stable"
"971",33,11,0.63266960892096,0,12.3815146461129,11.748845037192,"Stable"
"972",33,12,-0.574619695009622,0,12.3815146461129,12.9561343411225,"Stable"
"973",33,13,1.28795698256723,0,12.3815146461129,11.0935576635457,"Stable"
"974",33,14,1.0738215528657,0,12.3815146461129,11.3076930932472,"Stable"
"975",33,15,-0.876379672969296,0,12.3815146461129,13.2578943190822,"Stable"
"976",33,16,-0.631342358090604,0,12.3815146461129,13.0128570042035,"Stable"
"977",33,17,0.740625093167861,0,12.3815146461129,11.6408895529451,"Stable"
"978",33,18,-0.200828773914276,0,12.3815146461129,12.5823434200272,"Stable"
"979",33,19,0.78233083067947,0,12.3815146461129,11.5991838154334,"Stable"
"980",33,20,-0.493968092480355,0,12.3815146461129,12.8754827385933,"Stable"
"981",33,21,0.229066060485174,0,12.3815146461129,12.1524485856277,"Stable"
"982",33,22,0.381194437093349,0,12.3815146461129,12.0003202090196,"Stable"
"983",33,23,1.1959153138665,0,12.3815146461129,11.1855993322464,"Stable"
"984",33,24,0.380839133126251,0,12.3815146461129,12.0006755129867,"Stable"
"985",33,25,0.422037187568135,0,12.3815146461129,11.9594774585448,"Stable"
"986",33,26,-0.305905089707863,0,12.3815146461129,12.6874197358208,"Stable"
"987",33,27,0.525846498459423,0,12.3815146461129,11.8556681476535,"Stable"
"988",33,28,-0.978297529973606,0,12.3815146461129,13.3598121760865,"Stable"
"989",33,29,-0.0501092514890793,0,12.3815146461129,12.431623897602,"Stable"
"990",33,30,0.390209030218568,0,12.3815146461129,11.9913056158944,"Stable"
"991",34,1,-0.494200655301604,0,32.3251402009838,32.8193408562854,"Stable"
"992",34,2,0.707821994222964,0,32.3251402009838,31.6173182067608,"Stable"
"993",34,3,-5.14300513300779,0,32.3251402009838,37.4681453339916,"Stable"
"994",34,4,1.60541643679834,0,32.3251402009838,30.7197237641855,"Stable"
"995",34,5,4.2437701726648,0,32.3251402009838,28.081370028319,"Stable"
"996",34,6,-2.68769779616633,0,32.3251402009838,35.0128379971501,"Stable"
"997",34,7,-2.58227935124356,0,32.3251402009838,34.9074195522274,"Stable"
"998",34,8,-0.842012781460149,0,32.3251402009838,33.167152982444,"Stable"
"999",34,9,-2.35807359106956,0,32.3251402009838,34.6832137920534,"Stable"
"1000",34,10,0.238292484004624,0,32.3251402009838,32.0868477169792,"Stable"
"1001",34,11,3.39563635740958,0,32.3251402009838,28.9295038435742,"Stable"
"1002",34,12,0.364031905853633,0,32.3251402009838,31.9611082951302,"Stable"
"1003",34,13,-3.74674594676726,0,32.3251402009838,36.0718861477511,"Stable"
"1004",34,14,-1.70340211897665,0,32.3251402009838,34.0285423199605,"Stable"
"1005",34,15,1.27827653348565,0,32.3251402009838,31.0468636674982,"Stable"
"1006",34,16,-0.972772491440104,0,32.3251402009838,33.2979126924239,"Stable"
"1007",34,17,0.412912198701058,0,32.3251402009838,31.9122280022827,"Stable"
"1008",34,18,-0.0926568987919154,0,32.3251402009838,32.4177970997757,"Stable"
"1009",34,19,2.29011066570763,0,32.3251402009838,30.0350295352762,"Stable"
"1010",34,20,1.93822851492712,0,32.3251402009838,30.3869116860567,"Stable"
"1011",34,21,-4.42495985889808,0,32.3251402009838,36.7501000598819,"Stable"
"1012",34,22,2.19778718391698,0,32.3251402009838,30.1273530170668,"Stable"
"1013",34,23,3.52388224532533,0,32.3251402009838,28.8012579556585,"Stable"
"1014",34,24,0.579719393939339,0,32.3251402009838,31.7454208070445,"Stable"
"1015",34,25,-2.84983993342679,0,32.3251402009838,35.1749801344106,"Stable"
"1016",34,26,0.73490337440839,0,32.3251402009838,31.5902368265754,"Stable"
"1017",34,27,4.32722768518967,0,32.3251402009838,27.9979125157941,"Stable"
"1018",34,28,3.45175223085966,0,32.3251402009838,28.8733879701241,"Stable"
"1019",34,29,-2.00886673179382,0,32.3251402009838,34.3340069327776,"Stable"
"1020",34,30,1.57788889719771,0,32.3251402009838,30.7472513037861,"Stable"
"1021",35,1,5.21085732485751,0,42.3801131055596,37.1692557807021,"Stable"
"1022",35,2,0.29107435019224,0,42.3801131055596,42.0890387553674,"Stable"
"1023",35,3,0.649936173423143,0,42.3801131055596,41.7301769321365,"Stable"
"1024",35,4,-0.277346364946624,0,42.3801131055596,42.6574594705062,"Stable"
"1025",35,5,6.71096795023031,0,42.3801131055596,35.6691451553293,"Stable"
"1026",35,6,9.29776732942133,0,42.3801131055596,33.0823457761383,"Stable"
"1027",35,7,-4.25625401408119,0,42.3801131055596,46.6363671196408,"Stable"
"1028",35,8,2.76419184210261,0,42.3801131055596,39.615921263457,"Stable"
"1029",35,9,-0.480275926729931,0,42.3801131055596,42.8603890322895,"Stable"
"1030",35,10,-5.20213577790208,0,42.3801131055596,47.5822488834617,"Stable"
"1031",35,11,2.46457321416973,0,42.3801131055596,39.9155398913899,"Stable"
"1032",35,12,1.27279293988223,0,42.3801131055596,41.1073201656774,"Stable"
"1033",35,13,-2.61249273852666,0,42.3801131055596,44.9926058440863,"Stable"
"1034",35,14,6.71482102519472,0,42.3801131055596,35.6652920803649,"Stable"
"1035",35,15,3.22942285259757,0,42.3801131055596,39.150690252962,"Stable"
"1036",35,16,6.74409186995089,0,42.3801131055596,35.6360212356087,"Stable"
"1037",35,17,-10.0683581073549,0,42.3801131055596,52.4484712129145,"Stable"
"1038",35,18,5.92732897950021,0,42.3801131055596,36.4527841260594,"Stable"
"1039",35,19,-1.53228982721151,0,42.3801131055596,43.9124029327711,"Stable"
"1040",35,20,-15.9532926709493,0,42.3801131055596,58.3334057765089,"Stable"
"1041",35,21,-3.37868827102192,0,42.3801131055596,45.7588013765815,"Stable"
"1042",35,22,-4.1684383342884,0,42.3801131055596,46.548551439848,"Stable"
"1043",35,23,-2.18616727899053,0,42.3801131055596,44.5662803845501,"Stable"
"1044",35,24,1.25380339458083,0,42.3801131055596,41.1263097109788,"Stable"
"1045",35,25,-1.94804678951612,0,42.3801131055596,44.3281598950757,"Stable"
"1046",35,26,3.14538991271907,0,42.3801131055596,39.2347231928405,"Stable"
"1047",35,27,8.36821565334841,0,42.3801131055596,34.0118974522112,"Stable"
"1048",35,28,2.17002732392584,0,42.3801131055596,40.2100857816338,"Stable"
"1049",35,29,-2.0594894748728,0,42.3801131055596,44.4396025804324,"Stable"
"1050",35,30,4.12183279747031,0,42.3801131055596,38.2582803080893,"Stable"
"1051",36,1,0.6927158877922,0,28.8960637093987,28.2033478216065,"Stable"
"1052",36,2,-2.04739466975645,0,28.8960637093987,30.9434583791552,"Stable"
"1053",36,3,-4.2881959502043,0,28.8960637093987,33.184259659603,"Stable"
"1054",36,4,-0.020133244792877,0,28.8960637093987,28.9161969541916,"Stable"
"1055",36,5,-1.06934397868727,0,28.8960637093987,29.965407688086,"Stable"
"1056",36,6,0.857064766352195,0,28.8960637093987,28.0389989430465,"Stable"
"1057",36,7,1.11783586949042,0,28.8960637093987,27.7782278399083,"Stable"
"1058",36,8,2.22544175985723,0,28.8960637093987,26.6706219495415,"Stable"
"1059",36,9,0.535360863335899,0,28.8960637093987,28.3607028460628,"Stable"
"1060",36,10,3.41937943307569,0,28.8960637093987,25.476684276323,"Stable"
"1061",36,11,-2.85256290874148,0,28.8960637093987,31.7486266181402,"Stable"
"1062",36,12,-0.776465222336846,0,28.8960637093987,29.6725289317356,"Stable"
"1063",36,13,-0.160640926065788,0,28.8960637093987,29.0567046354645,"Stable"
"1064",36,14,5.9883634520847,0,28.8960637093987,22.907700257314,"Stable"
"1065",36,15,0.120687035008565,0,28.8960637093987,28.7753766743902,"Stable"
"1066",36,16,1.12427563321478,0,28.8960637093987,27.7717880761839,"Stable"
"1067",36,17,0.321326894389994,0,28.8960637093987,28.5747368150087,"Stable"
"1068",36,18,2.60443115577973,0,28.8960637093987,26.291632553619,"Stable"
"1069",36,19,1.18715386577887,0,28.8960637093987,27.7089098436199,"Stable"
"1070",36,20,-0.19130786662237,0,28.8960637093987,29.0873715760211,"Stable"
"1071",36,21,1.48081894052704,0,28.8960637093987,27.4152447688717,"Stable"
"1072",36,22,-3.11002402423435,0,28.8960637093987,32.0060877336331,"Stable"
"1073",36,23,-7.03296592598358,0,28.8960637093987,35.9290296353823,"Stable"
"1074",36,24,1.86487276365512,0,28.8960637093987,27.0311909457436,"Stable"
"1075",36,25,0.561252412509152,0,28.8960637093987,28.3348112968896,"Stable"
"1076",36,26,-0.902308492462261,0,28.8960637093987,29.798372201861,"Stable"
"1077",36,27,3.83021480777946,0,28.8960637093987,25.0658489016193,"Stable"
"1078",36,28,-0.987222375472758,0,28.8960637093987,29.8832860848715,"Stable"
"1079",36,29,3.38183512462841,0,28.8960637093987,25.5142285847703,"Stable"
"1080",36,30,3.93452236417892,0,28.8960637093987,24.9615413452198,"Stable"
"1081",37,1,-0.220934532394427,0,9.16047393810004,9.38140847049447,"Stable"
"1082",37,2,0.287533346098645,0,9.16047393810004,8.8729405920014,"Stable"
"1083",37,3,0.0579917113911179,0,9.16047393810004,9.10248222670892,"Stable"
"1084",37,4,-0.746554541026358,0,9.16047393810004,9.9070284791264,"Stable"
"1085",37,5,0.674020524724126,0,9.16047393810004,8.48645341337591,"Stable"
"1086",37,6,0.749624265621875,0,9.16047393810004,8.41084967247816,"Stable"
"1087",37,7,-0.274702274054405,0,9.16047393810004,9.43517621215445,"Stable"
"1088",37,8,0.360076766361466,0,9.16047393810004,8.80039717173857,"Stable"
"1089",37,9,0.0816635136121864,0,9.16047393810004,9.07881042448785,"Stable"
"1090",37,10,-0.591764868223265,0,9.16047393810004,9.75223880632331,"Stable"
"1091",37,11,-0.762240169470875,0,9.16047393810004,9.92271410757091,"Stable"
"1092",37,12,-1.99905645645356,0,9.16047393810004,11.1595303945536,"Stable"
"1093",37,13,-0.469192673385654,0,9.16047393810004,9.62966661148569,"Stable"
"1094",37,14,0.104716796314646,0,9.16047393810004,9.05575714178539,"Stable"
"1095",37,15,-0.728736525791314,0,9.16047393810004,9.88921046389135,"Stable"
"1096",37,16,0.866226106170663,0,9.16047393810004,8.29424783192938,"Stable"
"1097",37,17,-0.357250269351642,0,9.16047393810004,9.51772420745168,"Stable"
"1098",37,18,-0.319207840965573,0,9.16047393810004,9.47968177906561,"Stable"
"1099",37,19,0.198429122648363,0,9.16047393810004,8.96204481545168,"Stable"
"1100",37,20,-0.339923614654463,0,9.16047393810004,9.5003975527545,"Stable"
"1101",37,21,-0.121940613556221,0,9.16047393810004,9.28241455165626,"Stable"
"1102",37,22,-0.604364031255235,0,9.16047393810004,9.76483796935528,"Stable"
"1103",37,23,1.31564914508908,0,9.16047393810004,7.84482479301096,"Stable"
"1104",37,24,-0.390557279895045,0,9.16047393810004,9.55103121799509,"Stable"
"1105",37,25,-0.176270908318328,0,9.16047393810004,9.33674484641837,"Stable"
"1106",37,26,-0.631020885244267,0,9.16047393810004,9.79149482334431,"Stable"
"1107",37,27,1.02869677258464,0,9.16047393810004,8.1317771655154,"Stable"
"1108",37,28,-0.199391590802001,0,9.16047393810004,9.35986552890204,"Stable"
"1109",37,29,-1.1174791053611,0,9.16047393810004,10.2779530434611,"Stable"
"1110",37,30,0.223591263923506,0,9.16047393810004,8.93688267417653,"Stable"
"1111",38,1,3.40284487911276,0,26.954206165392,23.5513612862792,"Stable"
"1112",38,2,2.12709670013055,0,26.954206165392,24.8271094652614,"Stable"
"1113",38,3,-2.30594539272914,0,26.954206165392,29.2601515581211,"Stable"
"1114",38,4,-0.64656299793527,0,26.954206165392,27.6007691633272,"Stable"
"1115",38,5,-3.09398045233931,0,26.954206165392,30.0481866177313,"Stable"
"1116",38,6,1.36113828926275,0,26.954206165392,25.5930678761292,"Stable"
"1117",38,7,-2.64802285815888,0,26.954206165392,29.6022290235508,"Stable"
"1118",38,8,2.18477358085293,0,26.954206165392,24.769432584539,"Stable"
"1119",38,9,1.4772761779294,0,26.954206165392,25.4769299874625,"Stable"
"1120",38,10,1.67664496427874,0,26.954206165392,25.2775612011132,"Stable"
"1121",38,11,-0.0375667733261267,0,26.954206165392,26.9917729387181,"Stable"
"1122",38,12,-1.35471527752971,0,26.954206165392,28.3089214429217,"Stable"
"1123",38,13,-2.05005608624496,0,26.954206165392,29.0042622516369,"Stable"
"1124",38,14,1.25265124130214,0,26.954206165392,25.7015549240898,"Stable"
"1125",38,15,-0.0509568521354566,0,26.954206165392,27.0051630175274,"Stable"
"1126",38,16,0.47234483619329,0,26.954206165392,26.4818613291987,"Stable"
"1127",38,17,3.72485574975786,0,26.954206165392,23.2293504156341,"Stable"
"1128",38,18,1.59318495441131,0,26.954206165392,25.3610212109806,"Stable"
"1129",38,19,3.03767151905651,0,26.954206165392,23.9165346463354,"Stable"
"1130",38,20,1.42387706341174,0,26.954206165392,25.5303291019802,"Stable"
"1131",38,21,2.65176306728169,0,26.954206165392,24.3024430981103,"Stable"
"1132",38,22,-1.62339123220756,0,26.954206165392,28.5775973975995,"Stable"
"1133",38,23,-0.123941823077956,0,26.954206165392,27.0781479884699,"Stable"
"1134",38,24,1.95000635147701,0,26.954206165392,25.0041998139149,"Stable"
"1135",38,25,3.12224674278733,0,26.954206165392,23.8319594226046,"Stable"
"1136",38,26,0.799697977296216,0,26.954206165392,26.1545081880957,"Stable"
"1137",38,27,2.15580371541288,0,26.954206165392,24.7984024499791,"Stable"
"1138",38,28,3.3202271725668,0,26.954206165392,23.6339789928252,"Stable"
"1139",38,29,-0.168586734064256,0,26.954206165392,27.1227928994562,"Stable"
"1140",38,30,0.194499035930836,0,26.954206165392,26.7597071294611,"Stable"
"1141",39,1,-2.08494057043136,0,27.411646064138,29.4965866345694,"Stable"
"1142",39,2,-4.32356991907565,0,27.411646064138,31.7352159832137,"Stable"
"1143",39,3,1.16224428789199,0,27.411646064138,26.249401776246,"Stable"
"1144",39,4,2.17619993401049,0,27.411646064138,25.2354461301275,"Stable"
"1145",39,5,-4.30204350107796,0,27.411646064138,31.713689565216,"Stable"
"1146",39,6,1.22723140668185,0,27.411646064138,26.1844146574562,"Stable"
"1147",39,7,0.177896130689945,0,27.411646064138,27.2337499334481,"Stable"
"1148",39,8,-0.834789114699092,0,27.411646064138,28.2464351788371,"Stable"
"1149",39,9,4.13861925926927,0,27.411646064138,23.2730268048688,"Stable"
"1150",39,10,-1.67059652549473,0,27.411646064138,29.0822425896328,"Stable"
"1151",39,11,0.504247928448287,0,27.411646064138,26.9073981356898,"Stable"
"1152",39,12,0.43726303007605,0,27.411646064138,26.974383034062,"Stable"
"1153",39,13,0.151530183408202,0,27.411646064138,27.2601158807298,"Stable"
"1154",39,14,1.52092424941738,0,27.411646064138,25.8907218147207,"Stable"
"1155",39,15,-11.7580470395065,0,27.411646064138,39.1696931036445,"Stable"
"1156",39,16,-0.36274730376747,0,27.411646064138,27.7743933679055,"Stable"
"1157",39,17,3.05459572456919,0,27.411646064138,24.3570503395689,"Stable"
"1158",39,18,-1.38575859565454,0,27.411646064138,28.7974046597926,"Stable"
"1159",39,19,-3.8771311023119,0,27.411646064138,31.2887771664499,"Stable"
"1160",39,20,1.02170224898537,0,27.411646064138,26.3899438151527,"Stable"
"1161",39,21,-2.62172960028498,0,27.411646064138,30.033375664423,"Stable"
"1162",39,22,-2.24344859288631,0,27.411646064138,29.6550946570243,"Stable"
"1163",39,23,-0.430155883996544,0,27.411646064138,27.8418019481346,"Stable"
"1164",39,24,2.81476150097179,0,27.411646064138,24.5968845631662,"Stable"
"1165",39,25,0.851933036173726,0,27.411646064138,26.5597130279643,"Stable"
"1166",39,26,3.74903393640362,0,27.411646064138,23.6626121277344,"Stable"
"1167",39,27,-2.16772141360732,0,27.411646064138,29.5793674777454,"Stable"
"1168",39,28,-0.707033732180353,0,27.411646064138,28.1186797963184,"Stable"
"1169",39,29,2.12817730100449,0,27.411646064138,25.2834687631336,"Stable"
"1170",39,30,-1.65438948173529,0,27.411646064138,29.0660355458733,"Stable"
"1171",40,1,0.130555679485036,0,5.8284330915194,5.69787741203436,"Stable"
"1172",40,2,-0.169527755709946,0,5.8284330915194,5.99796084722935,"Stable"
"1173",40,3,0.126504803016756,0,5.8284330915194,5.70192828850264,"Stable"
"1174",40,4,0.0208144548898579,0,5.8284330915194,5.80761863662954,"Stable"
"1175",40,5,0.173398258854109,0,5.8284330915194,5.65503483266529,"Stable"
"1176",40,6,-0.131503109001613,0,5.8284330915194,5.95993620052101,"Stable"
"1177",40,7,0.0436573089594461,0,5.8284330915194,5.78477578255995,"Stable"
"1178",40,8,0.173909821981705,0,5.8284330915194,5.6545232695377,"Stable"
"1179",40,9,-0.385545437908425,0,5.8284330915194,6.21397852942783,"Stable"
"1180",40,10,-0.00496420126998398,0,5.8284330915194,5.83339729278938,"Stable"
"1181",40,11,-0.0545414103895991,0,5.8284330915194,5.882974501909,"Stable"
"1182",40,12,-0.19255148388092,0,5.8284330915194,6.02098457540032,"Stable"
"1183",40,13,0.0340143478397454,0,5.8284330915194,5.79441874367966,"Stable"
"1184",40,14,-0.0596760388677877,0,5.8284330915194,5.88810913038719,"Stable"
"1185",40,15,0.0820874778904992,0,5.8284330915194,5.7463456136289,"Stable"
"1186",40,16,-0.0111296238186238,0,5.8284330915194,5.83956271533802,"Stable"
"1187",40,17,-0.0950109406497113,0,5.8284330915194,5.92344403216911,"Stable"
"1188",40,18,0.277107902236844,0,5.8284330915194,5.55132518928256,"Stable"
"1189",40,19,0.272922086531119,0,5.8284330915194,5.55551100498828,"Stable"
"1190",40,20,-0.125013869293759,0,5.8284330915194,5.95344696081316,"Stable"
"1191",40,21,-0.115631501852869,0,5.8284330915194,5.94406459337227,"Stable"
"1192",40,22,-0.095496942251021,0,5.8284330915194,5.92393003377042,"Stable"
"1193",40,23,-0.0173446163622586,0,5.8284330915194,5.84577770788166,"Stable"
"1194",40,24,-0.0598565713744375,0,5.8284330915194,5.88828966289384,"Stable"
"1195",40,25,0.146434879069829,0,5.8284330915194,5.68199821244957,"Stable"
"1196",40,26,0.219245516410037,0,5.8284330915194,5.60918757510936,"Stable"
"1197",40,27,0.147637262205093,0,5.8284330915194,5.68079582931431,"Stable"
"1198",40,28,0.00731552719234951,0,5.8284330915194,5.82111756432705,"Stable"
"1199",40,29,0.15626046956562,0,5.8284330915194,5.67217262195378,"Stable"
"1200",40,30,0.213950374899341,0,5.8284330915194,5.61448271662006,"Stable"
"1201",41,1,5.94203127186393,0,37.7778863010462,31.8358550291823,"Stable"
"1202",41,2,-1.84127751185174,0,37.7778863010462,39.619163812898,"Stable"
"1203",41,3,-2.53407231060358,0,37.7778863010462,40.3119586116498,"Stable"
"1204",41,4,-2.14627014728912,0,37.7778863010462,39.9241564483354,"Stable"
"1205",41,5,-5.68464531136737,0,37.7778863010462,43.4625316124136,"Stable"
"1206",41,6,6.47530816685162,0,37.7778863010462,31.3025781341946,"Stable"
"1207",41,7,2.14237397874945,0,37.7778863010462,35.6355123222968,"Stable"
"1208",41,8,-0.314857603319147,0,37.7778863010462,38.0927439043654,"Stable"
"1209",41,9,1.16153414651063,0,37.7778863010462,36.6163521545356,"Stable"
"1210",41,10,-2.36414929250847,0,37.7778863010462,40.1420355935547,"Stable"
"1211",41,11,4.12135762164101,0,37.7778863010462,33.6565286794052,"Stable"
"1212",41,12,-0.209366170785785,0,37.7778863010462,37.987252471832,"Stable"
"1213",41,13,-0.289746739252735,0,37.7778863010462,38.067633040299,"Stable"
"1214",41,14,4.00904891130781,0,37.7778863010462,33.7688373897384,"Stable"
"1215",41,15,-0.00111919421075868,0,37.7778863010462,37.779005495257,"Stable"
"1216",41,16,-1.95891947495805,0,37.7778863010462,39.7368057760043,"Stable"
"1217",41,17,1.23030584195013,0,37.7778863010462,36.5475804590961,"Stable"
"1218",41,18,8.41640465523464,0,37.7778863010462,29.3614816458116,"Stable"
"1219",41,19,1.35456393305855,0,37.7778863010462,36.4233223679877,"Stable"
"1220",41,20,-0.755347702518826,0,37.7778863010462,38.5332340035651,"Stable"
"1221",41,21,4.14951669759364,0,37.7778863010462,33.6283696034526,"Stable"
"1222",41,22,-2.40228968638481,0,37.7778863010462,40.180175987431,"Stable"
"1223",41,23,2.64416197804307,0,37.7778863010462,35.1337243230032,"Stable"
"1224",41,24,-6.25257947170351,0,37.7778863010462,44.0304657727497,"Stable"
"1225",41,25,-3.55786278215886,0,37.7778863010462,41.3357490832051,"Stable"
"1226",41,26,-0.393039836788596,0,37.7778863010462,38.1709261378348,"Stable"
"1227",41,27,-4.99442064318525,0,37.7778863010462,42.7723069442315,"Stable"
"1228",41,28,0.648233709233182,0,37.7778863010462,37.1296525918131,"Stable"
"1229",41,29,1.37536641358622,0,37.7778863010462,36.40251988746,"Stable"
"1230",41,30,0.415605742895821,0,37.7778863010462,37.3622805581504,"Stable"
"1231",42,1,0.439566814975297,0,20.6042194063775,20.1646525914022,"Stable"
"1232",42,2,0.633920141448169,0,20.6042194063775,19.9702992649294,"Stable"
"1233",42,3,-1.34999327912815,0,20.6042194063775,21.9542126855057,"Stable"
"1234",42,4,-0.589096395978626,0,20.6042194063775,21.1933158023561,"Stable"
"1235",42,5,-0.403867487482842,0,20.6042194063775,21.0080868938604,"Stable"
"1236",42,6,0.758465967467998,0,20.6042194063775,19.8457534389095,"Stable"
"1237",42,7,1.48555334734612,0,20.6042194063775,19.1186660590314,"Stable"
"1238",42,8,-1.65465977792064,0,20.6042194063775,22.2588791842982,"Stable"
"1239",42,9,-1.1868007603426,0,20.6042194063775,21.7910201667201,"Stable"
"1240",42,10,1.35174062367057,0,20.6042194063775,19.252478782707,"Stable"
"1241",42,11,-0.104117872964707,0,20.6042194063775,20.7083372793422,"Stable"
"1242",42,12,0.261984458533618,0,20.6042194063775,20.3422349478439,"Stable"
"1243",42,13,-1.79570735873335,0,20.6042194063775,22.3999267651109,"Stable"
"1244",42,14,0.766641246494039,0,20.6042194063775,19.8375781598835,"Stable"
"1245",42,15,-2.04073343660644,0,20.6042194063775,22.644952842984,"Stable"
"1246",42,16,2.45801685256719,0,20.6042194063775,18.1462025538103,"Stable"
"1247",42,17,-0.234533612882561,0,20.6042194063775,20.8387530192601,"Stable"
"1248",42,18,-1.70803459404069,0,20.6042194063775,22.3122540004182,"Stable"
"1249",42,19,-0.587288349265098,0,20.6042194063775,21.1915077556426,"Stable"
"1250",42,20,-0.744226945561323,0,20.6042194063775,21.3484463519388,"Stable"
"1251",42,21,-0.376415607881246,0,20.6042194063775,20.9806350142588,"Stable"
"1252",42,22,-0.498817242854408,0,20.6042194063775,21.1030366492319,"Stable"
"1253",42,23,-1.33911394197182,0,20.6042194063775,21.9433333483493,"Stable"
"1254",42,24,-0.900983838085374,0,20.6042194063775,21.5052032444629,"Stable"
"1255",42,25,0.136107680282365,0,20.6042194063775,20.4681117260952,"Stable"
"1256",42,26,-0.0685043219003418,0,20.6042194063775,20.6727237282779,"Stable"
"1257",42,27,-0.748863574479852,0,20.6042194063775,21.3530829808574,"Stable"
"1258",42,28,-1.21179920317515,0,20.6042194063775,21.8160186095527,"Stable"
"1259",42,29,-0.210686907822065,0,20.6042194063775,20.8149063141996,"Stable"
"1260",42,30,-1.92061777673131,0,20.6042194063775,22.5248371831088,"Stable"
"1261",43,1,3.02937611604165,0,36.1712163450005,33.1418402289588,"Stable"
